user,time,score,content
青州古城,2018/10/26,5.0,"青州古城，为了维持身份
十一去的，一条很长很长的大街
有一家特色的水煎包，老槐树水煎包，
排队的人太多太多，算了，放弃了，
前年吃过一次，还可以吧，还有一个教堂?
在古城的最里面了，教堂不大，好像还可以进去
                            
	                            
		                            "
青州古城,2018/10/25,4.0,"国庆假期，带孩子旅游，不想去人太多太远的地方，就就近选择了青州。计划以休闲为主，我们晚上去的古城，人不少，但不至于人挤人，停车的时候遇到难题，停车场满了，古城的另一个停车场离古城还有些距离，我们遇到了好心人，马路对面的酒店让我们免费停车，但不能过夜。青州人民心善好客。从北门街到偶园街，游北城、北阳城、南阳城。说是两条街，不过在一条直线上，北门街和偶园街的分界线是市政府门前的一条东西向街道，叫什么给忘了。刚开始感觉就和大多数现代的所谓的古镇古街差不多，全是卖东西的，不过越往里走越有感觉，卖饼的，理发的。。。。。。越来越让我感到这个生态系系统很完善，满汉回族在这短短的街上生活的很融洽。古镇上有一所古代科举考试的场所，有天主教堂和基督教堂，不过都不能进里面，只能在建筑周围看一下。古镇全程估计三个小时就看完了。
                            
	                            
		                            "
青州古城,2018/10/25,5.0,"古九州之一。有7000余年的发展史，5000余年的文明史，有12年国都、1065年省会、1606年府衙、2216年县治的历史。城内现存古街巷上百条，包括被评选为“全国十大历史文化名街”的昭德古街。大部分街巷的名称已经延续了几百年甚至上千年。这些街巷肌理清晰，空间布局完整，较为完好地保留了古城传统风貌，其中，北门大街、偶园街、东门大街是保存最完整、规模最大、内涵最丰富的街巷，游客走在其中将领略到青州古城曾经的辉煌，感受到深厚的历史文化气息。
                            
	                            
		                            "
青州古城,2018/10/24,5.0,带着老人古街一日游，看看青州的历史文物，看看古城楼，回忆过去
青州古城,2018/10/23,5.0,"第二次来青州古城，现在的古城商业气息很浓，古城里面著名小吃人气一如既往的旺，大槐树下的炉包，隆盛蛋糕，隆盛蜜三刀，大槐树对面街口里的穆斯林酸奶，一口气喝两个才解馋，浓郁的奶味道，入口即化，老板娘超好很热情，店旁边的建军烧烤下午5点后才开门，晚上吃夜宵的好去处，晚上的古城更有特点
                            
	                            
		                            "
青州古城,2018/10/21,5.0,"青州古城5a级景区免票参观，古城主街道约有1.5公里长，南起阜财门，北至市政府，由于十一国庆节假日去的人真是太多了，停车位等了半小时，古城里有许多新建的仿古建筑，各种店铺林立，太保牌坊以南，各种小吃。北门大街是古玩和字画艺术品等等
                            
	                            
		                            "
青州古城,2018/10/20,4.0,"来一起开会的大部队去古城景区了，我不去也知道里面什么样（我敢肯定和已死的丽江或北京的锣鼓巷们一样无聊，一样的奶茶店，一样的纪念品，一样的烤面筋...）。

进了古城专捡“非游览区”的标志走，闻着牛羊肉的香气，竟然穿过了一大片回民居住区，家家户户美门口是穆语的标志，但错落有致，干净利落。

走累了就在街角这么靠着睡了一小会儿，听着路人之间互相亲切地打招呼，老奶奶们手拉着手散步，鼻子里是回民区的牛羊肉飘香，这有大都市里丢失的原真和温情。

依我说，
【青州，一个不欢迎游客的小城】
                            
	                            
		                            "
青州古城,2018/10/20,5.0,古城特色还是不错的，小吃不少！登上古城墙才5元门票！停车不收费
青州古城,2018/10/18,2.0,觉得一般。可以省下这半天的行程。古城的建筑是做旧如旧的商业气息浓厚。
青州古城,2018/10/18,4.0,"是青州古城，这里不要门票，千万别去宋城，那可是要门票的仿古景点。青州古城也是很大的，核心街区也是一直保留的原始状态，而且古城内各种古迹众多，慢慢逛来也是别有天地，而且节假日人还是可以的，多而不乱，还是不错的。
                            
	                            
		                            "
青州古城,2018/10/16,5.0,"青州古城是古九州之一，有7000余年的发展史,在山东省一共有着11个5A级景区，然而不收门票的只有它这一个景区，位于青州市市中心。
古城中间的一颗古槐，这颗古槐是宋代的，见证了青州古城的千年文化，距今有一千余年。
偶园街大学士坊、石茂华的尚书里坊、一门科第坊、尚书礼坊等名人坊。
偶园位于青州古城中部，是个收费的景点，里面景色不错，值得一看。
青州古城各种小吃云集，管理和卫生都不错。
                            
	                            
		                            "
青州古城,2018/10/14,5.0,青州古城柿子沟一条线，准备10月底去拍照。
青州古城,2018/10/14,3.0,"青州古城，5A级景区，还好是免费的，不然花钱进去就感觉亏大发了。

在出差的最后一日，来到这个景点，古城的面积不算大，可供游览的街道也不过三四条，从东门进去，沿着东门大街一直走，可以依次参观贡院和冯府，之后就到了宋槐，之后往南沿着偶园街往南走，可以经过柱国坊、大学士坊、一门科第坊和尚书里坊，参观偶园、基督教堂和天主教堂，中间还有参府街等地方可以去，最后到了过街市楼，整个参观就算是结束了。

整个游览属于走马观花似的，其实也确实没什么可看的，除了一些古代遗留的庭院可以参观，其他都是各种店铺，走过路过就错过好了。
                            
	                            
		                            "
青州古城,2018/10/13,4.0,"十一自驾游，带着媳妇来青州玩，从青岛开车，中午到的青州，吃完饭，第一站就是青州古城。地方不是很大，商业化比较重。城墙还是比较厚重，具有历史感。由于是十一长假，来的人还是比较多的。地方不大很快就逛完，可以再去看看宋城，离得也不远。
                            
	                            
		                            "
青州古城,2018/10/12,5.0,嗯嗯每次来青州必逛之地，除了偶园其它都是免费的，很热闹古城小店买的东西都不贵，和外面一个价格，推荐老槐树煎包，又便宜又好吃！就是人很多(*∩_∩*)
青州古城,2018/10/12,4.0,"十一期去的青州古城大街，到处都是商铺，各种小吃和山东特产，我们是晚上去的，人比较多，但也没到人挤人的程度，晚上灯光晃着，整体古城韵味十足，建议晚上来逛逛。
这里面的特产，建议尝试丰膏，梨膏糖，豆干，虽然煎饼到处都是，但不建议购买，因为包装很随意，不好存放。
推荐小吃：
绍兴灌汤包，吃一屉就好，因为还有巷子里还有好多小吃等着你。
一口捞爆肚，建议点10块带粉丝的，可以加肚丝，个人觉得纯肚丝的太单调，口感单一。
                            
	                            
		                            "
青州古城,2018/10/12,4.0,我们是十·一去的古城，蛮热闹的。古城附近有很多旅馆，吃饭住宿都挺方便。古街有很多风味小吃，还有一些充满文艺气息的小店，值得推荐。
青州古城,2018/10/11,3.0,古城有点太新了吧，周围一路的小吃店显得很low，没有好好规划，不值得专门前往，路过随便看看即可
青州古城,2018/10/10,5.0,"国庆假期，就休息了三天，开车带着妈妈一起去四处转转，目标是淄博的周村！玩了一天，在淄博市区喜来登酒店呆了一天，第三天就准备回家的时候临时决定绕道去了，青州古城！
这个地方属于潍坊！正好赶上***点亮全球，车开到青州正好可以点亮潍坊！
古城附近不是很好停车！相对于周村，人比较多！比较的小吃就要排队了！
拍照也要等人少一些时，才好拍照，要不就是集体照了
                            
	                            
		                            "
青州古城,2018/10/9,3.0,"来到青州市区第一到的经典就是青州古城。

青州古城是古九州之一，有7000余年的发展史，5000余年的文明史，十二年的国都辉煌，先后存在过广县城、广固城、南阳城、东阳城、东关圩子城、旗城等六座古城池。

2013年11月18日，青州被国务院评为“国家历史文化名城”。2017年2月16日，国家旅游局面向社会公示了20家新5A景区，潍坊市青州古城景区入选5A级景区。

2017年2月25日，潍坊市青州古城新晋为国家5A级旅游景区。

古城基本都是免费敞开的。街道里有基督教堂，天主教堂，清真寺，等等。偶园是收费的，成人20元。

古城内也有很多吃饭的地方。各种口味都有。还有很多小吃和奶茶店。
                            
	                            
		                            "
青州古城,2018/10/8,5.0,总体还可以，跟北京的南锣鼓巷差不多，比山西的平遥古城差了点，停车不收费不错。餐馆基本都是清真的，因为旁边有天主教堂。
青州古城,2018/10/8,3.0,"近来很火的旅游地，十一前往那是相当的火爆爆。
青州古城就在青州老城区，距离青州博物馆脚程30分钟就可到。
从博物馆到古城的主干线，均是铺得石板路，石板已经被磨得亮闪闪，很是有年代感。古城为南北向的街道贯穿，街两边有很多特色商铺，小吃小玩意出售。个人觉得比较有特点的是，在街上会有当地老传统在进行表演制作，如踢软毽、绣品制作、玩凤竹等等，可以近身体验。体验传统文化。另外古城中也有可以参观的景点，如偶园、天主教堂等。另外阜财门也是不错的拍照之地。在后几天去到井塘古村参观时见到一张阜财门的老照片感叹时光的变化，今非昔比，总是会觉得生活是美好的。
总体评价青州古城的话，只能说是中规中矩。和西安的回民街、杭州的河坊街都有类似的感觉。如果在周边旅行的话，去一下也是可以的。
                            
	                            
		                            "
青州古城,2018/10/8,4.0,"吃完饭开到老城边上，刚开进来略吃一惊，青石板路的马路用来行车，有点奢华，有点颠簸。我一个人溜达了一圈，路很长，开着很多小店，比商丘古城要规模多了。夜凉如水，带着薄雾，走在石板路上，买了杯奥利奥奶盖。感觉一丝惬意，一丝疲惫。一丝小确幸，一丝小确丧。
                            
	                            
		                            "
青州古城,2018/10/8,4.0,"人太多，全是各种小店
我们坐着摆渡车整个转了一圈，没下车"
青州古城,2018/10/8,5.0,"青州古城不大 有东西南北各两条热闹的商业街 所以商业气氛有点浓厚 反而没了古城的味道 可以散步到商业街之外的几条小路 还比较安静 有古城的感觉 古城里最有名的小吃是隆盛糕点 需要早晨7点前去排队 下午去就卖光了 还有老槐树煎包 也一直是排长队
                            
	                            
		                            "
青州古城,2018/10/8,5.0,"一次偶然的机会，带孩子到青州参加了为期两天的学习班，在同事的强烈推荐下，我们在结束学习后来到了青州古城~这里是一条南北走向的商业街，古色古香，颇有古韵~沿街除了商铺，还会有很多民俗艺人~有纺车~有唱大鼓的~有剃头挑子~好不热闹~关键是免费~给青州古城一个大大的
                            
	                            
		                            "
青州古城,2018/10/7,5.0,"青州古城，位于山东省潍坊市青州老城区，青州古城被称为是山东最良心的景区，虽然它历史悠久、广受大众欢迎，而且还是国家级5A景区，但是它从不收取任何门票，所以来过这里的游客对青州古城更是赞不绝口。青州古城里的街道名字也是别有一番韵味，因为它们的名字已经延续了上千年的时光，比如“全国十大历史文化古街”之一的绍德古街，以及热闹非凡的参将府街。景区内的古建筑保存完好，古韵十足。来到景区自然是免不了要吃东西的，青州古城里的小吃也是挺多的，而且十分美味，比如：老槐树煎包、果脯、煎饼、麻花等地道山东小吃，价格不算贵，基本上都在一般人的承受范围内。
                            
	                            
		                            "
青州古城,2018/10/7,5.0,面积非常大，有历史的味道，人很多，东西便宜。
青州古城,2018/10/7,4.0,人造的痕迹太重 商业味道太浓了 一般般
青州古城,2018/10/6,4.0,"基本上都是仿古建筑，人挺多的，全是卖吃的、无特色的特产、劣质玩具等小商品的有时候怀疑这个5A是怎么来的，感觉还不如周村古商城地方大，历史感真实。有个偶园可以进入，成人20元门票，院子挺大的，但里面的建筑也大都是后来复建。不过据说青城古城是和青州市的云门山等景区组合成5A的景区的。
                            
	                            
		                            "
青州古城,2018/10/6,5.0,"国庆期间闲得无聊，又不想去人挤人的景点游玩。无意中得知这个地方，离家又不远，今天一早就开车从淄博赶来。
7点出发，8点半到的，东西南北我已经不分了。就是大门左边停车场都满了，向右开到路口，居然那边还有很多车位。还好我们来的早，人不多，去吃了老槐树煎包，香肠，然后一路走到底，走到河边。然后又走回来的时候人就多了。
小吃很多，其实每个地方都有，特色的就是一个烧饼跟蜜三刀，黄米糕。还有个糖。
花钱的景点没进去，其实就是古城散散步。
大概不会去第二次了
                            
	                            
		                            "
青州古城,2018/10/6,5.0,"可以去看看！起码是我逛过的古城街道最热闹的一个了！虽然商业气息浓厚，但是古迹也不少，如果是考古学习，那肯定心情极差！但是如果是旅游观光，我还是比较喜欢的，可以一边吃东西一边闲逛一边时不时发现几处古迹，很有意思……
                            
	                            
		                            "
青州古城,2018/10/5,4.0,"国庆节放假来这边玩，在大众上找到青州古城，感觉不错，由于长假的关系，哪都人特多，快到的时候堵了一会车，车停在了附近的路上，古城四周是高高的围墙，往里走是一条好长的主街，两侧的小店有卖各种各样的东西，和特色美食，而且都不贵，还有很多古建筑，很古风很不错的地方
                            
	                            
		                            "
青州古城,2018/10/5,1.0,不好，我们从青岛开车三个多小时去了古城，免费的和收费就是不一样，就是换了个地方逛街，附近的酒店连如家都350元起步，值得惊喜的是一家饭店的菜做的不错
青州古城,2018/10/5,1.0,说是古城，其是就是每个城市都有的小吃一条街，类似于济南芙蓉街、宽厚里、北京的南锣鼓巷。没啥意思。
青州古城,2018/10/5,5.0,很热闹很多小吃，需要一天时间才能转完。
青州古城,2018/10/4,5.0,"青州古城，古香古色

位于青州市的市中心了，开车来的话建议早点来，真心不是很好停车，找了好久才找到了停车位。

进来后人是真的很多，正处于十一黄金周，几乎都是拖家带口来的。

感觉整体的商业化挺严重的，就是一天商业街。
                            
	                            
		                            "
青州古城,2018/10/3,5.0,"假期人真的超级多
不需要门票挺不错的
偶园需要门票没有进去
偶园门口有山东广播电台直接在现场直播
一条路走下来也挺长的
我们还没有逛两边的
好长一段都是各种小吃
感觉像青岛的糖球会了
最后一小段像是文化街
上城楼还要费用
想去的时候已经停止售票了
                            
	                            
		                            "
青州古城,2018/10/3,4.0,"古城是免费的，白天没有什么，晚上的夜景也不算人太多，里面的卖小吃的到处都是，还有其它卖件。景色不是特别美，一般般，就是没来过的地方总是要来逛逛，看看。城墙不让上去了，估计怕过节人多不安全，我觉得如果要能等上城墙俯视夜景应该还是不错的。
                            
	                            
		                            "
青州古城,2018/10/2,4.0,"青州古城是5A景区，恰逢节日，9点城门口有表演，大概半个小时时间。表演结束后进入古城，两侧有各式店铺，卖各种东西。还有一些表演的人，例如踢毽子，快板，大鼓等等。古城很大，走到11点多还没有走完，但是后面的大同小异。
                            
	                            
		                            "
青州古城,2018/9/28,4.0,冬天去的，淡季人比较少，古建筑比较多
青州古城,2018/9/27,4.0,"【青州】第一次来的感觉还是不错的。假期过后，人不多，整个商业街人比较安静，能够静静地慢慢欣赏城内的各色风景
【吃】古城内不少吃饭的地方，有一些比较亲民的小店，不仅仅外地游客吃，本地人也来吃，做的口味还是挺不错的，吃的可选择性也多。
【感觉】这里还不错，地方很大，修缮的很好。
                            
	                            
		                            "
青州古城,2018/9/27,4.0,"城小古风重，在潍坊下辖的青州，有一座穿越之城~宋城。
宋城东至云门山路，南从范公亭路向北至镇武庙街和王府街，以万年桥为中心，按照《清明上河图》中的内容和建筑风格，在南阳河上一公里余长的“宋城”范围内，恢复历史上的虹桥、表海亭、归来堂、商业店铺、风俗表演等场所，充分展示宋朝辉煌的文化和民风习俗，成为青州历史文化的一个新亮点。
                            
	                            
		                            "
青州古城,2018/9/19,5.0,"青州古城，经过翻新已经成为一个商业区。
也算恢复古代的繁华。

晚间夜游古城，虽然少了平日的喧闹，但多了古城的感觉，平日商业太繁华，和古城显得不太搭调。

里面最有历史感的，绝对是那老槐树，看到那老槐树，更能看出历史感。
                            
	                            
		                            "
青州古城,2018/9/19,4.0,"青州古城是青州市新开发的一个景点，逢年过节人也陆陆续续多了起来。说是古城，其实主要就是一条仿古的街道，距离还挺长的，全部走完的话还要一段时间的。整体来说是不错的，毕竟北方还是比较少这种仿古的街道。

街道比较商业化，很多卖零食也工艺品的店铺。无聊了可以进去逛逛。建议天气好的时候去，不然地面可能会有些湿滑，毕竟是是石板路。没有停车位，不过车可以开进来，所以还是比较方便的。环境整体来说比较整洁，还是不错的。
                            
	                            
		                            "
青州古城,2018/9/15,4.0,"山东之行第三天，我们驱车来到了中国历史文化名城青州。这座古城一直都想来，然而阴错阳差没来成。据介绍这一座古城早在七千多年前已有人类在这里繁衍生息，是”东夷文化“的发源地，青州是古九州之一。这座古城经过整修后已对外开放，城里的街巷真是星罗密佈，现存的古街巷就有上百条，其中有北门大街，东门大街，偶园街，北营街，南营街，昭德街等等。古城中还有三贤祠，李清照纪念馆，万年桥，宋城等不一胜数。大街上名人牌坊也有十余座。当你走在铺满条石的路上，看到街道两傍古色古香的建筑，仿佛回到了当年。
                            
	                            
		                            "
青州古城,2018/9/15,5.0,地方不错，有点感觉，商业化也比较严重，不过人还是相对朴实，很舒服，就是来的时候不好，太冷了，要不肯定好好逛逛
青州古城,2018/9/11,5.0,"青州古城是青州城的5A景区，南门坐落在凤凰山东路上，很好找导航很准，门前免费停车，而且还不用买门票免费的，青州古城墙非常宏伟高大气派，值得一去，里边什么都有卖的古香古色的，道路非常干净宽敞，不愿走路可以坐旅游车游览。很方便不次于北京的景色，以后有机会还会要仔细逛逛这座古城！
                            
	                            
		                            "
青州古城,2018/9/11,1.0,"并没有多么好，东西确实便宜，不过真的不值得去，店铺好多都没开，店家做生意比较随心，慢节奏吧！真心像天津的古文化街加南市食品街，外加蓟县县城…感觉离不开天津了似的。不过人家那里确实干净，可能和人少有关系吧！
                            
	                            
		                            "
青州古城,2018/9/4,4.0,停车很方便虽然远点 总体就是一条大街 一个公园 还算不错
青州古城,2018/9/4,5.0,"青州是一座历史文化名城，晚上来古城溜达，别有一番美景～整个古城商业氛围不是很浓，大部分是一些餐厅开在街道的两边，人也不多，大家溜溜达达，聊着天，在这种悠然的环境里感觉时间都慢下来了～如果来青州的话千万不要错过古城的夜晚！
                            
	                            
		                            "
青州古城,2018/8/29,5.0,"一个古风古韵的地方
从下了火车一直到住的地方，一路上都感觉古风朴朴的，尤其是一进古城的时候，感觉自己都被浸染了。
到青州的时候，天气不是特别的好，有一点蒙蒙的小雨。但是正是这个小雨让古城看起来更加的神秘。撑着雨伞自己慢慢的走着，听着边上的小贩子的叫卖声。感觉自己的心都沉静下来了~
虽然少不了人工的气息掺杂在里面，但是在这里还是能体会到那一种气氛。
                            
	                            
		                            "
青州古城,2018/8/29,5.0,还不错，云门山顶风景如画，山也不高，时间赶，就没去青州古城
青州古城,2018/8/28,5.0,白天去的，街两边都是商业铺子，出摊的不多，还不错！商业气息没那么浓
青州古城,2018/8/27,5.0,"去年就想来古城溜达溜达，一直拖到了今年。这个地方生活节奏确实很慢，，到了后才知道古城区大多数都是回民族的人，这边好些房子都是有这几百年的历史，人也都很热情很好，我去的时候天气最热的时候，也没去爬山，等过段时间再去一次
                            
	                            
		                            "
青州古城,2018/8/27,5.0,"不去不知道，这座城7000余年的发展史，五千余年的文明史，还有过十二年的国都辉煌，国家5A级旅游景区，还是“东夷文化”的发源地。这几年才开发旅游，周围的县市和本地人来玩的比较多。总体不错，还是值得一去的。
                            
	                            
		                            "
青州古城,2018/8/25,4.0,绕道而来不大值得，如果顺路还是值得一看的
青州古城,2018/8/24,3.0,"我的古城情结要终结了，这基本是一座为旅游新建的古城。当然青州是个古城几千年历史，但古城里除了宋代古槐看不到什么古迹的影子，连遗迹都木有，走过的几个古城大理平遥大同这个算是最新的，也算有点特色有好几座教堂，这和其他古城到不多见，而且是青州这样个小地方。但教堂都不开问当地人说是门卫要睡觉我碉堡了。教堂旁边是回民聚居区家家门口挂着真主牌子，就在第二座教堂旁边。

总结一下：这个古城如果特有闲功夫又在附近可以逛逛消磨时间，专门跑一趟就不值了！
对了，目前还不要门票，但看架势以后要收
                            
	                            
		                            "
青州古城,2018/8/24,4.0,"周末突然想要出去转转就想到了青州。中午先在玲珑小吃吃过饭需要说明的是玲王龙小吃这个饭店比较有名，需要早去想订单间要提前预定。饭后就去古城走了走。感觉不错有些年代感青州的糕点也不错隆盛的是比较好的。总之青州古城值得一游
                            
	                            
		                            "
青州古城,2018/8/22,3.0,"啥意思？年纪大了，感觉就是像各种景区里边打造的那种商业街吧，人多了还比较好玩，人少了没啥意思。有一家老槐树包子铺，排队的人很多，一块钱一个也很便宜，吃起来嘛，一般般很一般了，可以说是。这一块钱里面竟然是牛肉的，也不知道是什么牛肉，另外那个周千万不要买，是济南运过来的，保质期很久的，千万不要喝。
                            
	                            
		                            "
青州古城,2018/8/19,4.0,自驾一日游当天去当天回，古城里有情景剧，县太爷巡城，有点感觉，总之还是不错的
青州古城,2018/8/16,4.0,"手机前一阵掉进海里啦,里面所有未写的美食图片都没啦现在终于卷土重来复活了~先来篇小游记吧（我就是这么优秀）青州作为历史名城说实话现在的地位有些尴尬，即使没有往上的荣华，褪去也应该是身戎装~但是基本保存完整下来的古镇还是棒棒哒，这点值得对政府点赞夜游古镇与白天确实略有不同，个人更喜欢晚上美食加美景都不会被辜负，尤其推荐蜜三刀确实够甜好次好次~还有个什么牛肉也是超乎了我的预期推荐一下~对了老槐树煎包也是必须打卡之地~总之是次不错的旅程，路过还会再来滴~
                            
	                            
		                            "
青州古城,2018/8/11,4.0,"是比较有人间烟火的古街，因为居民就在那生活，门店大部分都是前店后家。书店比较多。漫步在街道上，还有老手艺人在做草编用具，鞋、垫子、筐之类，还有刺绣。随着石板路，端详一座座的牌坊，就是一段段的历史，走到偶园。偶园是一个相当大的花园，值得一看。
                            
	                            
		                            "
青州古城,2018/8/11,5.0,好 挺好的 人也不多 古城的风味 还没有完全被商业化 很漂亮
青州古城,2018/8/7,4.0,"青州古城位于青州市内，外面高墙林立，非常有古代城池的那种韵味
进门后是一条长长的步行街，两边都是各类商铺，地面都很干净，建筑都十分具有古代特色
在城池中间还有个偶园，据说是明王朝子孙的封地，只可惜当天赶上个创城，人比较少
                            
	                            
		                            "
青州古城,2018/8/5,5.0,"好哥们婚礼，前来探访这座古城。感觉阜财门还是很有韵味的，主要的街道上会有特色小吃，也很有意思。小店卖的煎包子很香很好吃。沿街还有西式的建筑总之还是很有情调的。小城故事多，充满喜和乐大致就是形容这种宁静而祥和的生活吧
                            
	                            
		                            "
青州古城,2018/8/4,4.0,晚上要比白天好看，附近设施也很完善，停车也可以。
青州古城,2018/8/2,4.0,慕名而来，还可以吧，商业味道稍稍浓厚
青州古城,2018/7/29,5.0,地点还可以，性价比比较高不收费，人不多
青州古城,2018/7/26,1.0,圈地 骗钱  国内一贯的套路，不值得去！
青州古城,2018/7/25,4.0,偶园环境清幽，夏天走在主路上很热，小吃比较多。
青州古城,2018/7/24,4.0,"从天津往青岛的回城路过青州顺便来看看，青州古城还算有名，古香古色的古城石板铺路，古城里主打小吃和工艺品，价格还算是公道，去过很多古城虽然青州的古城没有小桥流水人家但有一翻古朴的味道，着急往家返程没有欣赏古城的夜景，快马加鞭的又去云门山，搞笑的是排队买门票快到我啦天空就下起了小雨，工作人员瞬间翻盘不售票，遗憾呀在门口留影吧也算是到此一游了，找机会再来吧。
                            
	                            
		                            "
青州古城,2018/7/23,4.0,"驱车五个小时，从连云港到达青州古城，青州古城不需要门票白天实在太热人都没有很多店铺都关着一直到晚上吃好晚饭出来溜达，才发觉人越来越多，越来越多。实际上，这个古城是新建的听说有可能还要很多地方收费了。不过个人觉得这边免费的话还可以来走走看看，收费的话不建议过来。实际是没有什么可看的
                            
	                            
		                            "
青州古城,2018/7/23,4.0,"离云门山景区不是很远，貌似在经过的路上。据说夜景不错，我们没有等到晚上，下半晌的落日时分的感觉也不错。城门的楼子可以上去。
里面有老建筑也有仿照老建筑风格新修的，没有全部逛完，据说很多类似的街道，走到教堂之后往前走了没多久就往回走了。据说深处还有一些古建筑什么的。
                            
	                            
		                            "
青州古城,2018/7/23,5.0,7000多年的历史啊？确实很漂亮，各种公园。
青州古城,2018/7/20,5.0,不错不错，主要是不要门票，性价比很高，吃饭也便宜，适合大学生自助游
青州古城,2018/7/20,3.0,一般般，不如台儿庄古城好玩，太过商业化，很少有古迹的踪影全都是小摊小贩，不是很推荐
青州古城,2018/7/20,2.0,没有门票。但是里面真的一般，带孩子很累
青州古城,2018/7/19,5.0,很漂亮啊～～挺好的！古风古味的呀
青州古城,2018/7/18,5.0,古城很有特点，最让人佩服的是爱台儿庄实在。
青州古城,2018/7/16,2.0,很一般比较失望，还开了四个小时车。和5A有相当大距离
青州古城,2018/7/13,2.0,般般了，没什么玩的。就是美食商业街了，问题是也没有啥好吃的！
青州古城,2018/7/13,4.0,"端午节跟家人去了青州古城，古城入城免费，主路约3公里左右，走路的话要一个多小时，可以选择乘坐电瓶车，电瓶车不免费。
整个古城算比较干净，整洁，商业气息浓重，有些特色小店，但东西价格都不算高。酸梅汤好喝，棕榈鞋和棕榈鞋垫可以考虑买几双，因为透气养脚，比在其他地方买到的便宜。
                            
	                            
		                            "
青州古城,2018/7/12,3.0,"怎么说。。进古镇不要门票 好像车不能进去 在市区的古镇 所以过去打车坐公交都很方便

早上去感觉人不多 只有餐馆人爆满 很多店都没开门 早上很冷啊。。。

去参观了景点 基本上一个小时古镇就逛完了。。。还有面城墙。。。

吃的都是特色小吃 东西不贵 不是离着近的还是不要去了。。。。
                            
	                            
		                            "
青州古城,2018/7/9,5.0,印象很好，物价低，东西好吃，民风淳朴
青州古城,2018/7/9,4.0,"青州是个老城，非常有特色，城市环境优美，干净，青州古城也是非常的繁华，来青州还有必要来一次的，一家老槐树煎包超多人排队，味道好，价格优惠，还有蜜三刀，很多特色小吃，特色玩偶，买了弹弓，重返童年乐趣，还是值得一玩的
                            
	                            
		                            "
青州古城,2018/7/6,4.0,"带着孩子去的，白天去溜大街太热，晚上很热闹，跟济南的芙蓉街有点类似，路边吃个烧烤，带孩子溜溜，买个玩具还是不错的，这里消费不高，烤生蚝感觉是一个壳放进去的冷冻的生蚝，满大街都是青州特产，真不知道哪家是真的，所以都没买还是去特产店买吧
                            
	                            
		                            "
青州古城,2018/7/3,5.0,古色古香，美味的油头粉面和7吧9食都是回族特色美食，实惠又好吃，回味无穷
青州古城,2018/7/3,5.0,"??山东省潍坊市青州市凤凰山路与偶园街交界处。历史悠久的明清府衙驻地。免费入，门口的停车场也免费，城内吃的用的东西也都不贵。

??潍坊来过很多次，却是第一次来青州古城。一眼就爱上这里了，听说这有2000多年的历史。古城路边好纯手工艺品的民间艺人，希望来到这里的游客们都能支持一下他们，老奶奶80多岁还在坚持?手工艺，一个竹筐都要3.4天才能完成?，真的不容易。
                            
	                            
		                            "
青州古城,2018/6/28,4.0,"青州著名的景点，整个面积还是很大的，光是逛了一边主街都走了2个多小时。都是仿古建筑，和其他的古城差不多，街道两旁都是商铺，卖的东西也都大同小异。卫生状况一般，希望以后能有所改进。游客还是不少的，也比较热闹，总体还算不错。
                            
	                            
		                            "
青州古城,2018/6/24,4.0,"蛮像个很有风格的商业街
去的时候由于太热了导致玩的比较没精神
但是其实还可以"
青州古城,2018/6/23,4.0,"说一下位置，我在青州市政府周围，很好找！
环境，古城的一片区域很大，但是大多数游客可能选择的都是那一条路！这条路很长，路的两边有卖吃的，玩的，用的！两边的烧烤摊比较多，但是个人感觉不是很干净，也许就是气氛有点味道罢了！能不在小摊上吃，就别吃了！
晚上的景色还是比较好看的，城区都亮化了！周末去的，晚上人比较多！但是这条路居然可以开车，这个有点难以理解，路上人多还时不时有个车来，不是很安全！有时突然出现观光车，和家庭轿车！
总体起来感觉的古香古色，还不错吧！
                            
	                            
		                            "
青州古城,2018/6/22,5.0,吃的挺多的，宋城一般，新的商业街，但是老街挺好的，晚上吃饭夜景都好
青州古城,2018/6/20,4.0,"青州古城早已经知道，这次出行，特意在青州住上一夜，在青州古城逛了一下。起初我觉得青州古城会是和其他古城一样的，仿古建筑，商铺，等等。但这次在青州古城，虽然也有以上这些，但还有天主教堂和基督教堂，而且最主要的，不要门票，不要钱，随便逛。
                            
	                            
		                            "
青州古城,2018/6/19,5.0,"很早就听说青州古城不错，周末随团来到了这里，真的是古色古香，青石板路，城门很气派，古街上有好多牌坊，街两边全是卖东西的，听说煎包不错，由于去的时候已是下午，关门了。买了青州特色小吃～密食和桃酥、蛋糕，转完这条古街差不多两个小时。真的是很有文化底蕴的古街！
                            
	                            
		                            "
青州古城,2018/6/17,4.0,"难得休息一天带着老妈逛古城~交通非常便利，由于中途先去了博物馆，所以还有一部分没逛完，下次了~最喜欢偶园后面那段街，有小溪水，各色小物品~两边有浮雕~可以拍拍拍，还可以休憩，晚上回来的时候还有唱歌的小帅哥~非常悠哉悠哉~可以逛吃逛吃逛吃~
                            
	                            
		                            "
青州古城,2018/6/16,4.0,古代建筑保存完好，值得一游，去年去过一次，挺好的，园林比较全
青州古城,2018/6/15,5.0,青州花卉市场简直琳琅满目，喜欢
